-----------------------
  t/c    Airfoil       
-----------------------
 1.000   airfoil_1                       
 0.941   airfoil_2                       
 0.764   airfoil_3                       
 0.577   airfoil_4                       
 0.464   airfoil_5                       
 0.411   airfoil_6                       
 0.367   airfoil_7                       
 0.316   airfoil_8                       
 0.288   airfoil_9                       
 0.247   airfoil_10                      
 0.242   airfoil_11                      
 0.240   airfoil_12                      
 0.240   airfoil_13                      
 0.240   airfoil_14                      
 0.240   airfoil_15                      
-----------------------
 
 
airfoil_1                       Re:  1.00E+06
-----------------------------------
  alfa      cl       cd       cm   
-177.50   0.0857   0.0138   0.0085
-175.00   0.1702   0.0359   0.0170
-172.50   0.2538   0.0678   0.0255
-170.00   0.3356   0.1079   0.0340
-167.50   0.4152   0.1552   0.0425
-165.00   0.4920   0.2087   0.0509
-162.50   0.5655   0.2676   0.0593
-160.00   0.6351   0.3308   0.0677
-157.50   0.7003   0.3975   0.0761
-155.00   0.7605   0.4667   0.0844
-152.50   0.8153   0.5375   0.0927
-150.00   0.8640   0.6090   0.1010
-147.50   0.9061   0.6798   0.1093
-145.00   0.9412   0.7503   0.1175
-142.50   0.9687   0.8182   0.1257
-140.00   0.9880   0.8831   0.1338
-137.50   0.9985   0.9439   0.1419
-135.00   1.0000   1.0000   0.1500
-132.50   0.9917   1.0502   0.1580
-130.00   0.9745   1.0950   0.1659
-127.50   0.9488   1.1343   0.1737
-125.00   0.9153   1.1683   0.1814
-122.50   0.8746   1.1972   0.1888
-120.00   0.8275   1.2213   0.1960
-117.50   0.7746   1.2406   0.2030
-115.00   0.7166   1.2555   0.2096
-112.50   0.6542   1.2661   0.2158
-110.00   0.5879   1.2726   0.2217
-107.50   0.5184   1.2752   0.2272
-105.00   0.4465   1.2740   0.2322
-102.50   0.3726   1.2694   0.2366
-100.00   0.2979   1.2614   0.2405
 -97.50   0.2225   1.2503   0.2439
 -95.00   0.1473   1.2362   0.2466
 -92.50   0.0730   1.2194   0.2487
 -90.00   0.0000   1.2000   0.2500
 -87.50  -0.0708   1.1783   0.2506
 -85.00  -0.1395   1.1543   0.2505
 -82.50  -0.2059   1.1282   0.2496
 -80.00  -0.2700   1.1000   0.2480
 -77.50  -0.3318   1.0699   0.2457
 -75.00  -0.3913   1.0381   0.2426
 -72.50  -0.4484   1.0046   0.2387
 -70.00  -0.5030   0.9696   0.2341
 -67.50  -0.5552   0.9332   0.2288
 -65.00  -0.6048   0.8954   0.2227
 -62.50  -0.6519   0.8564   0.2159
 -60.00  -0.6963   0.8164   0.2083
 -57.50  -0.7381   0.7754   0.1999
 -55.00  -0.7773   0.7336   0.1908
 -52.50  -0.8137   0.6911   0.1809
 -50.00  -0.8474   0.6479   0.1703
 -47.50  -0.8783   0.6042   0.1589
 -45.00  -0.9063   0.5601   0.1468
 -42.50  -0.9305   0.5158   0.1337
 -40.00  -0.9536   0.4714   0.1203
 -37.50  -0.9729   0.4269   0.1059
 -35.00  -0.9891   0.3825   0.0907
 -32.50  -1.0023   0.3383   0.0746
 -30.00  -0.9888   0.3100   0.1288
 -29.00  -1.0056   0.3000   0.1162
 -28.00  -1.0227   0.2900   0.1028
 -27.00  -1.0415   0.2800   0.0888
 -26.00  -1.0567   0.2700   0.0752
 -25.00  -1.0628   0.2640   0.0636
 -24.00  -1.0623   0.2537   0.0531
 -23.00  -1.0571   0.2287   0.0435
 -22.00  -1.0435   0.1996   0.0338
 -21.00  -1.0137   0.1742   0.0221
 -20.00  -0.9817   0.1508   0.0115
 -19.00  -0.9602   0.1332   0.0048
 -18.00  -0.9448   0.1190   0.0008
 -17.00  -0.9376   0.1079   0.0002
 -16.00  -0.9317   0.0979   0.0001
 -15.00  -0.9210   0.0886   0.0007
 -14.50  -0.9141   0.0841   0.0010
 -14.00  -0.9054   0.0793   0.0006
 -13.50  -0.8882   0.0741  -0.0006
 -13.00  -0.8662   0.0686  -0.0025
 -12.50  -0.8436   0.0631  -0.0045
 -12.00  -0.8246   0.0581  -0.0062
 -11.50  -0.8129   0.0536  -0.0068
 -11.00  -0.8053   0.0496  -0.0066
 -10.50  -0.7959   0.0456  -0.0074
 -10.00  -0.7784   0.0414  -0.0107
  -9.50  -0.7517   0.0367  -0.0176
  -9.00  -0.7188   0.0317  -0.0271
  -8.50  -0.6802   0.0270  -0.0374
  -8.00  -0.6366   0.0231  -0.0465
  -7.50  -0.5872   0.0204  -0.0542
  -7.00  -0.5321   0.0185  -0.0614
  -6.50  -0.4727   0.0169  -0.0682
  -6.00  -0.4103   0.0155  -0.0747
  -5.50  -0.3438   0.0143  -0.0811
  -5.00  -0.2728   0.0133  -0.0872
  -4.50  -0.2006   0.0126  -0.0928
  -4.00  -0.1299   0.0120  -0.0978
  -3.50  -0.0614   0.0115  -0.1020
  -3.00   0.0065   0.0113  -0.1055
  -2.50   0.0737   0.0111  -0.1086
  -2.00   0.1403   0.0109  -0.1115
  -1.50   0.2062   0.0108  -0.1142
  -1.00   0.2714   0.0107  -0.1166
  -0.50   0.3359   0.0108  -0.1187
   0.00   0.4000   0.0108  -0.1207
   0.50   0.4636   0.0109  -0.1225
   1.00   0.5266   0.0110  -0.1242
   1.50   0.5891   0.0111  -0.1257
   2.00   0.6510   0.0113  -0.1271
   2.50   0.7124   0.0115  -0.1284
   3.00   0.7733   0.0118  -0.1295
   3.50   0.8335   0.0121  -0.1305
   4.00   0.8928   0.0124  -0.1313
   4.50   0.9514   0.0128  -0.1320
   5.00   1.0093   0.0132  -0.1325
   5.50   1.0662   0.0136  -0.1328
   6.00   1.1220   0.0141  -0.1329
   6.50   1.1761   0.0146  -0.1328
   7.00   1.2290   0.0152  -0.1324
   7.50   1.2813   0.0158  -0.1319
   8.00   1.3335   0.0165  -0.1315
   8.50   1.3853   0.0173  -0.1312
   9.00   1.4365   0.0181  -0.1309
   9.50   1.4877   0.0191  -0.1306
  10.00   1.5390   0.0202  -0.1304
  10.50   1.5939   0.0214  -0.1309
  11.00   1.6510   0.0228  -0.1319
  11.50   1.7039   0.0244  -0.1326
  12.00   1.7459   0.0263  -0.1326
  12.50   1.7793   0.0289  -0.1313
  13.00   1.8062   0.0318  -0.1291
  13.50   1.8202   0.0355  -0.1269
  14.00   1.8147   0.0403  -0.1255
  14.50   1.7653   0.0494  -0.1256
  15.00   1.6855   0.0592  -0.1260
  15.50   1.6039   0.0690  -0.1265
  16.00   1.5494   0.0788  -0.1270
  16.50   1.5393   0.0886  -0.1276
  17.00   1.5447   0.0985  -0.1283
  17.50   1.5537   0.1086  -0.1289
  18.00   1.5637   0.1189  -0.1294
  18.50   1.5790   0.1297  -0.1296
  19.00   1.5999   0.1409  -0.1295
  19.50   1.6194   0.1522  -0.1296
  20.00   1.6305   0.1632  -0.1300
  20.50   1.6283   0.1740  -0.1312
  21.00   1.6176   0.1847  -0.1325
  21.50   1.6057   0.1951  -0.1338
  22.00   1.5999   0.2053  -0.1350
  22.50   1.6047   0.2144  -0.1363
  23.00   1.6154   0.2228  -0.1375
  23.50   1.6254   0.2311  -0.1388
  24.00   1.6280   0.2400  -0.1400
  24.50   1.6236   0.2499  -0.1413
  25.00   1.6149   0.2603  -0.1425
  26.00   1.5743   0.2800  -0.1450
  27.00   1.4829   0.2963  -0.1475
  28.00   1.3820   0.3100  -0.1500
  29.00   1.3144   0.3199  -0.1512
  30.00   1.2530   0.3300  -0.1520
  31.00   1.1784   0.3451  -0.1531
  32.00   1.1098   0.3616  -0.1543
  33.00   1.0854   0.3798  -0.1579
  34.00   1.0617   0.3978  -0.1614
  35.00   1.0385   0.4157  -0.1648
  36.00   1.0158   0.4335  -0.1682
  37.00   0.9936   0.4513  -0.1716
  38.00   0.9719   0.4689  -0.1749
  39.00   0.9507   0.4863  -0.1781
  40.00   0.9299   0.5037  -0.1813
  42.50   0.8806   0.5462  -0.1889
  45.00   0.8320   0.5884  -0.1963
  47.50   0.7862   0.6294  -0.2032
  50.00   0.7421   0.6693  -0.2097
  52.50   0.6993   0.7081  -0.2158
  55.00   0.6576   0.7457  -0.2214
  57.50   0.6168   0.7819  -0.2267
  60.00   0.5760   0.8168  -0.2315
  62.50   0.5354   0.8503  -0.2358
  65.00   0.4946   0.8822  -0.2397
  67.50   0.4532   0.9125  -0.2430
  70.00   0.4108   0.9412  -0.2459
  72.50   0.3672   0.9681  -0.2483
  75.00   0.3221   0.9931  -0.2502
  77.50   0.2750   1.0162  -0.2515
  80.00   0.2257   1.0373  -0.2523
  82.50   0.1739   1.0563  -0.2526
  85.00   0.1193   1.0731  -0.2523
  87.50   0.0613   1.0877  -0.2514
  90.00   0.0000   1.1000  -0.2500
  92.50  -0.0651   1.1099  -0.2480
  95.00  -0.1331   1.1172  -0.2454
  97.50  -0.2037   1.1219  -0.2423
 100.00  -0.2754   1.1239  -0.2386
 102.50  -0.3480   1.1230  -0.2345
 105.00  -0.4205   1.1191  -0.2299
 107.50  -0.4920   1.1121  -0.2249
 110.00  -0.5622   1.1020  -0.2195
 112.50  -0.6298   1.0886  -0.2137
 115.00  -0.6942   1.0717  -0.2076
 117.50  -0.7546   1.0513  -0.2012
 120.00  -0.8102   1.0273  -0.1945
 122.50  -0.8603   0.9995  -0.1876
 125.00  -0.9040   0.9678  -0.1804
 127.50  -0.9406   0.9321  -0.1730
 130.00  -0.9694   0.8923  -0.1655
 132.50  -0.9893   0.8482  -0.1578
 135.00  -1.0000   0.8000  -0.1500
 137.50  -1.0004   0.7473  -0.1421
 140.00  -0.9914   0.6912  -0.1341
 142.50  -0.9732   0.6322  -0.1261
 145.00  -0.9465   0.5715  -0.1180
 147.50  -0.9118   0.5097  -0.1098
 150.00  -0.8697   0.4477  -0.1016
 152.50  -0.8208   0.3866  -0.0933
 155.00  -0.7658   0.3265  -0.0849
 157.50  -0.7051   0.2691  -0.0765
 160.00  -0.6394   0.2149  -0.0681
 162.50  -0.5691   0.1648  -0.0597
 165.00  -0.4949   0.1196  -0.0512
 167.50  -0.4174   0.0802  -0.0427
 170.00  -0.3371   0.0475  -0.0341
 172.50  -0.2546   0.0222  -0.0256
 175.00  -0.1706   0.0054  -0.0171
 177.50  -0.0858  -0.0015  -0.0086
 180.00   0.0000   0.0010   0.0000
-----------------------------------
 
 
airfoil_13                      Re:  1.00E+06
-----------------------------------
  alfa      cl       cd       cm   
-----------------------------------
-180.00   0.0000   0.0010   0.0000
-177.50   0.0857   0.0138   0.0085
-175.00   0.1702   0.0359   0.0170
-172.50   0.2538   0.0678   0.0255
-170.00   0.3356   0.1079   0.0340
-167.50   0.4152   0.1552   0.0425
-165.00   0.4920   0.2087   0.0509
-162.50   0.5655   0.2676   0.0593
-160.00   0.6351   0.3308   0.0677
-157.50   0.7003   0.3975   0.0761
-155.00   0.7605   0.4667   0.0844
-152.50   0.8153   0.5375   0.0927
-150.00   0.8640   0.6090   0.1010
-147.50   0.9061   0.6798   0.1093
-145.00   0.9412   0.7503   0.1175
-142.50   0.9687   0.8182   0.1257
-140.00   0.9880   0.8831   0.1338
-137.50   0.9985   0.9439   0.1419
-135.00   1.0000   1.0000   0.1500
-132.50   0.9917   1.0502   0.1580
-130.00   0.9745   1.0950   0.1659
-127.50   0.9488   1.1343   0.1737
-125.00   0.9153   1.1683   0.1814
-122.50   0.8746   1.1972   0.1888
-120.00   0.8275   1.2213   0.1960
-117.50   0.7746   1.2406   0.2030
-115.00   0.7166   1.2555   0.2096
-112.50   0.6542   1.2661   0.2158
-110.00   0.5879   1.2726   0.2217
-107.50   0.5184   1.2752   0.2272
-105.00   0.4465   1.2740   0.2322
-102.50   0.3726   1.2694   0.2366
-100.00   0.2979   1.2614   0.2405
 -97.50   0.2225   1.2503   0.2439
 -95.00   0.1473   1.2362   0.2466
 -92.50   0.0730   1.2194   0.2487
 -90.00   0.0000   1.2000   0.2500
 -87.50  -0.0708   1.1783   0.2506
 -85.00  -0.1395   1.1543   0.2505
 -82.50  -0.2059   1.1282   0.2496
 -80.00  -0.2700   1.1000   0.2480
 -77.50  -0.3318   1.0699   0.2457
 -75.00  -0.3913   1.0381   0.2426
 -72.50  -0.4484   1.0046   0.2387
 -70.00  -0.5030   0.9696   0.2341
 -67.50  -0.5552   0.9332   0.2288
 -65.00  -0.6048   0.8954   0.2227
 -62.50  -0.6519   0.8564   0.2159
 -60.00  -0.6963   0.8164   0.2083
 -57.50  -0.7381   0.7754   0.1999
 -55.00  -0.7773   0.7336   0.1908
 -52.50  -0.8137   0.6911   0.1809
 -50.00  -0.8474   0.6479   0.1703
 -47.50  -0.8783   0.6042   0.1589
 -45.00  -0.9063   0.5601   0.1468
 -42.50  -0.9305   0.5158   0.1337
 -40.00  -0.9536   0.4714   0.1203
 -37.50  -0.9729   0.4269   0.1059
 -35.00  -0.9891   0.3825   0.0907
 -32.50  -1.0023   0.3383   0.0746
 -30.00  -0.9890   0.3000   0.0650
 -29.00  -0.9999   0.2891   0.0627
 -28.00  -1.0163   0.2800   0.0600
 -27.00  -1.0377   0.2728   0.0550
 -26.00  -1.0568   0.2650   0.0500
 -25.00  -1.0646   0.2539   0.0450
 -24.00  -1.0651   0.2400   0.0400
 -23.00  -1.0602   0.2229   0.0325
 -22.00  -1.0475   0.2029   0.0250
 -21.00  -1.0188   0.1780   0.0189
 -20.00  -0.9927   0.1545   0.0142
 -19.00  -0.9948   0.1405   0.0125
 -18.00  -0.9961   0.1289   0.0109
 -17.00  -0.9677   0.1137   0.0056
 -16.00  -0.9356   0.0993   0.0007
 -15.00  -0.9244   0.0893   0.0008
 -14.50  -0.9198   0.0849   0.0014
 -14.00  -0.9098   0.0802   0.0011
 -13.50  -0.8912   0.0748  -0.0005
 -13.00  -0.8671   0.0690  -0.0028
 -12.50  -0.8424   0.0634  -0.0053
 -12.00  -0.8220   0.0582  -0.0072
 -11.50  -0.8101   0.0538  -0.0076
 -11.00  -0.8030   0.0499  -0.0071
 -10.50  -0.7943   0.0461  -0.0074
 -10.00  -0.7775   0.0421  -0.0102
  -9.50  -0.7510   0.0374  -0.0168
  -9.00  -0.7183   0.0324  -0.0259
  -8.50  -0.6801   0.0277  -0.0358
  -8.00  -0.6374   0.0238  -0.0447
  -7.50  -0.5899   0.0210  -0.0521
  -7.00  -0.5373   0.0190  -0.0591
  -6.50  -0.4803   0.0174  -0.0657
  -6.00  -0.4194   0.0159  -0.0722
  -5.50  -0.3531   0.0146  -0.0786
  -5.00  -0.2816   0.0136  -0.0849
  -4.50  -0.2083   0.0129  -0.0909
  -4.00  -0.1368   0.0122  -0.0964
  -3.50  -0.0675   0.0117  -0.1008
  -3.00   0.0013   0.0114  -0.1046
  -2.50   0.0694   0.0112  -0.1079
  -2.00   0.1368   0.0110  -0.1110
  -1.50   0.2033   0.0109  -0.1138
  -1.00   0.2691   0.0108  -0.1162
  -0.50   0.3342   0.0108  -0.1184
   0.00   0.3988   0.0108  -0.1204
   0.50   0.4629   0.0109  -0.1223
   1.00   0.5263   0.0110  -0.1240
   1.50   0.5892   0.0112  -0.1256
   2.00   0.6515   0.0114  -0.1270
   2.50   0.7132   0.0116  -0.1283
   3.00   0.7744   0.0119  -0.1293
   3.50   0.8349   0.0122  -0.1303
   4.00   0.8946   0.0125  -0.1311
   4.50   0.9538   0.0129  -0.1318
   5.00   1.0124   0.0133  -0.1324
   5.50   1.0700   0.0137  -0.1328
   6.00   1.1262   0.0142  -0.1329
   6.50   1.1791   0.0147  -0.1327
   7.00   1.2318   0.0153  -0.1321
   7.50   1.2845   0.0160  -0.1315
   8.00   1.3373   0.0167  -0.1311
   8.50   1.3900   0.0175  -0.1308
   9.00   1.4428   0.0184  -0.1306
   9.50   1.4955   0.0194  -0.1306
  10.00   1.5482   0.0206  -0.1307
  10.50   1.6004   0.0219  -0.1313
  11.00   1.6524   0.0234  -0.1324
  11.50   1.7040   0.0250  -0.1331
  12.00   1.7550   0.0271  -0.1329
  12.50   1.7808   0.0300  -0.1312
  13.00   1.7967   0.0334  -0.1286
  13.50   1.7992   0.0377  -0.1257
  14.00   1.7849   0.0434  -0.1231
  14.50   1.7420   0.0527  -0.1209
  15.00   1.6760   0.0626  -0.1188
  15.50   1.6093   0.0726  -0.1169
  16.00   1.5640   0.0825  -0.1152
  16.50   1.5521   0.0924  -0.1163
  17.00   1.5542   0.1025  -0.1175
  17.50   1.5606   0.1126  -0.1188
  18.00   1.5684   0.1229  -0.1200
  18.50   1.5816   0.1338  -0.1212
  19.00   1.6006   0.1450  -0.1225
  19.50   1.6182   0.1562  -0.1238
  20.00   1.6274   0.1672  -0.1250
  20.50   1.6231   0.1771  -0.1263
  21.00   1.6100   0.1865  -0.1275
  21.50   1.5961   0.1966  -0.1288
  22.00   1.5892   0.2089  -0.1300
  22.50   1.5944   0.2255  -0.1313
  23.00   1.6065   0.2451  -0.1325
  23.50   1.6178   0.2641  -0.1338
  24.00   1.6206   0.2788  -0.1350
  24.50   1.6149   0.2845  -0.1363
  25.00   1.6041   0.2897  -0.1375
  26.00   1.5571   0.3000  -0.1400
  27.00   1.4546   0.3100  -0.1425
  28.00   1.3447   0.3200  -0.1450
  29.00   1.2806   0.3300  -0.1475
  30.00   1.2217   0.3400  -0.1500
  31.00   1.1637   0.3505  -0.1521
  32.00   1.1098   0.3616  -0.1543
  33.00   1.0854   0.3798  -0.1579
  34.00   1.0617   0.3978  -0.1614
  35.00   1.0385   0.4157  -0.1648
  36.00   1.0158   0.4335  -0.1682
  37.00   0.9936   0.4513  -0.1716
  38.00   0.9719   0.4689  -0.1749
  39.00   0.9507   0.4863  -0.1781
  40.00   0.9299   0.5037  -0.1813
  42.50   0.8806   0.5462  -0.1889
  45.00   0.8320   0.5884  -0.1963
  47.50   0.7862   0.6294  -0.2032
  50.00   0.7421   0.6693  -0.2097
  52.50   0.6993   0.7081  -0.2158
  55.00   0.6576   0.7457  -0.2214
  57.50   0.6168   0.7819  -0.2267
  60.00   0.5760   0.8168  -0.2315
  62.50   0.5354   0.8503  -0.2358
  65.00   0.4946   0.8822  -0.2397
  67.50   0.4532   0.9125  -0.2430
  70.00   0.4108   0.9412  -0.2459
  72.50   0.3672   0.9681  -0.2483
  75.00   0.3221   0.9931  -0.2502
  77.50   0.2750   1.0162  -0.2515
  80.00   0.2257   1.0373  -0.2523
  82.50   0.1739   1.0563  -0.2526
  85.00   0.1193   1.0731  -0.2523
  87.50   0.0613   1.0877  -0.2514
  90.00   0.0000   1.1000  -0.2500
  92.50  -0.0651   1.1099  -0.2480
  95.00  -0.1331   1.1172  -0.2454
  97.50  -0.2037   1.1219  -0.2423
 100.00  -0.2754   1.1239  -0.2386
 102.50  -0.3480   1.1230  -0.2345
 105.00  -0.4205   1.1191  -0.2299
 107.50  -0.4920   1.1121  -0.2249
 110.00  -0.5622   1.1020  -0.2195
 112.50  -0.6298   1.0886  -0.2137
 115.00  -0.6942   1.0717  -0.2076
 117.50  -0.7546   1.0513  -0.2012
 120.00  -0.8102   1.0273  -0.1945
 122.50  -0.8603   0.9995  -0.1876
 125.00  -0.9040   0.9678  -0.1804
 127.50  -0.9406   0.9321  -0.1730
 130.00  -0.9694   0.8923  -0.1655
 132.50  -0.9893   0.8482  -0.1578
 135.00  -1.0000   0.8000  -0.1500
 137.50  -1.0004   0.7473  -0.1421
 140.00  -0.9914   0.6912  -0.1341
 142.50  -0.9732   0.6322  -0.1261
 145.00  -0.9465   0.5715  -0.1180
 147.50  -0.9118   0.5097  -0.1098
 150.00  -0.8697   0.4477  -0.1016
 152.50  -0.8208   0.3866  -0.0933
 155.00  -0.7658   0.3265  -0.0849
 157.50  -0.7051   0.2691  -0.0765
 160.00  -0.6394   0.2149  -0.0681
 162.50  -0.5691   0.1648  -0.0597
 165.00  -0.4949   0.1196  -0.0512
 167.50  -0.4174   0.0802  -0.0427
 170.00  -0.3371   0.0475  -0.0341
 172.50  -0.2546   0.0222  -0.0256
 175.00  -0.1706   0.0054  -0.0171
 177.50  -0.0858  -0.0015  -0.0086
 180.00   0.0000   0.0010   0.0000
-----------------------------------
 
 
airfoil_14                      Re:  1.00E+06
-----------------------------------
  alfa      cl       cd       cm   
-----------------------------------
-180.00   0.0000   0.0010   0.0000
-177.50   0.0857   0.0138   0.0085
-175.00   0.1702   0.0359   0.0170
-172.50   0.2538   0.0678   0.0255
-170.00   0.3356   0.1079   0.0340
-167.50   0.4152   0.1552   0.0425
-165.00   0.4920   0.2087   0.0509
-162.50   0.5655   0.2676   0.0593
-160.00   0.6351   0.3308   0.0677
-157.50   0.7003   0.3975   0.0761
-155.00   0.7605   0.4667   0.0844
-152.50   0.8153   0.5375   0.0927
-150.00   0.8640   0.6090   0.1010
-147.50   0.9061   0.6798   0.1093
-145.00   0.9412   0.7503   0.1175
-142.50   0.9687   0.8182   0.1257
-140.00   0.9880   0.8831   0.1338
-137.50   0.9985   0.9439   0.1419
-135.00   1.0000   1.0000   0.1500
-132.50   0.9917   1.0502   0.1580
-130.00   0.9745   1.0950   0.1659
-127.50   0.9488   1.1343   0.1737
-125.00   0.9153   1.1683   0.1814
-122.50   0.8746   1.1972   0.1888
-120.00   0.8275   1.2213   0.1960
-117.50   0.7746   1.2406   0.2030
-115.00   0.7166   1.2555   0.2096
-112.50   0.6542   1.2661   0.2158
-110.00   0.5879   1.2726   0.2217
-107.50   0.5184   1.2752   0.2272
-105.00   0.4465   1.2740   0.2322
-102.50   0.3726   1.2694   0.2366
-100.00   0.2979   1.2614   0.2405
 -97.50   0.2225   1.2503   0.2439
 -95.00   0.1473   1.2362   0.2466
 -92.50   0.0730   1.2194   0.2487
 -90.00   0.0000   1.2000   0.2500
 -87.50  -0.0708   1.1783   0.2506
 -85.00  -0.1395   1.1543   0.2505
 -82.50  -0.2059   1.1282   0.2496
 -80.00  -0.2700   1.1000   0.2480
 -77.50  -0.3318   1.0699   0.2457
 -75.00  -0.3913   1.0381   0.2426
 -72.50  -0.4484   1.0046   0.2387
 -70.00  -0.5030   0.9696   0.2341
 -67.50  -0.5552   0.9332   0.2288
 -65.00  -0.6048   0.8954   0.2227
 -62.50  -0.6519   0.8564   0.2159
 -60.00  -0.6963   0.8164   0.2083
 -57.50  -0.7381   0.7754   0.1999
 -55.00  -0.7773   0.7336   0.1908
 -52.50  -0.8137   0.6911   0.1809
 -50.00  -0.8474   0.6479   0.1703
 -47.50  -0.8783   0.6042   0.1589
 -45.00  -0.9063   0.5601   0.1468
 -42.50  -0.9305   0.5158   0.1337
 -40.00  -0.9536   0.4714   0.1203
 -37.50  -0.9729   0.4269   0.1059
 -35.00  -0.9891   0.3825   0.0907
 -32.50  -1.0023   0.3383   0.0746
 -30.00  -0.9799   0.3100   0.0700
 -29.00  -0.9856   0.3000   0.0675
 -28.00  -0.9997   0.2900   0.0650
 -27.00  -1.0214   0.2800   0.0625
 -26.00  -1.0417   0.2700   0.0600
 -25.00  -1.0502   0.2682   0.0571
 -24.00  -1.0510   0.2618   0.0536
 -23.00  -1.0447   0.2358   0.0435
 -22.00  -1.0306   0.2047   0.0327
 -21.00  -1.0015   0.1787   0.0201
 -20.00  -0.9769   0.1558   0.0102
 -19.00  -0.9851   0.1431   0.0095
 -18.00  -0.9932   0.1328   0.0105
 -17.00  -0.9687   0.1178   0.0058
 -16.00  -0.9381   0.1031   0.0010
 -15.00  -0.9244   0.0926   0.0005
 -14.50  -0.9177   0.0879   0.0007
 -14.00  -0.9059   0.0829   0.0001
 -13.50  -0.8860   0.0773  -0.0017
 -13.00  -0.8609   0.0714  -0.0041
 -12.50  -0.8350   0.0656  -0.0067
 -12.00  -0.8132   0.0604  -0.0087
 -11.50  -0.7990   0.0560  -0.0093
 -11.00  -0.7891   0.0520  -0.0090
 -10.50  -0.7780   0.0482  -0.0094
 -10.00  -0.7602   0.0441  -0.0120
  -9.50  -0.7345   0.0393  -0.0179
  -9.00  -0.7038   0.0341  -0.0260
  -8.50  -0.6684   0.0291  -0.0349
  -8.00  -0.6287   0.0250  -0.0429
  -7.50  -0.5851   0.0221  -0.0496
  -7.00  -0.5372   0.0200  -0.0561
  -6.50  -0.4845   0.0183  -0.0625
  -6.00  -0.4267   0.0167  -0.0690
  -5.50  -0.3615   0.0153  -0.0755
  -5.00  -0.2899   0.0142  -0.0819
  -4.50  -0.2160   0.0133  -0.0883
  -4.00  -0.1437   0.0126  -0.0946
  -3.50  -0.0737   0.0120  -0.0994
  -3.00  -0.0039   0.0117  -0.1035
  -2.50   0.0654   0.0114  -0.1071
  -2.00   0.1340   0.0112  -0.1104
  -1.50   0.2013   0.0110  -0.1134
  -1.00   0.2678   0.0110  -0.1160
  -0.50   0.3335   0.0110  -0.1183
   0.00   0.3987   0.0110  -0.1204
   0.50   0.4633   0.0111  -0.1224
   1.00   0.5273   0.0112  -0.1241
   1.50   0.5906   0.0113  -0.1257
   2.00   0.6533   0.0115  -0.1271
   2.50   0.7154   0.0117  -0.1284
   3.00   0.7770   0.0120  -0.1295
   3.50   0.8378   0.0123  -0.1304
   4.00   0.8976   0.0127  -0.1312
   4.50   0.9566   0.0131  -0.1318
   5.00   1.0147   0.0135  -0.1322
   5.50   1.0719   0.0140  -0.1324
   6.00   1.1279   0.0145  -0.1325
   6.50   1.1822   0.0151  -0.1322
   7.00   1.2351   0.0157  -0.1317
   7.50   1.2877   0.0163  -0.1312
   8.00   1.3411   0.0171  -0.1309
   8.50   1.3958   0.0180  -0.1309
   9.00   1.4512   0.0189  -0.1312
   9.50   1.5068   0.0200  -0.1316
  10.00   1.5620   0.0213  -0.1322
  10.50   1.6169   0.0227  -0.1335
  11.00   1.6718   0.0243  -0.1353
  11.50   1.7262   0.0261  -0.1367
  12.00   1.7801   0.0284  -0.1366
  12.50   1.7950   0.0319  -0.1342
  13.00   1.7936   0.0360  -0.1303
  13.50   1.7791   0.0411  -0.1260
  14.00   1.7549   0.0477  -0.1228
  14.50   1.7115   0.0570  -0.1209
  15.00   1.6506   0.0672  -0.1196
  15.50   1.5921   0.0775  -0.1188
  16.00   1.5560   0.0878  -0.1183
  16.50   1.5676   0.0982  -0.1182
  17.00   1.5815   0.1087  -0.1186
  17.50   1.5954   0.1194  -0.1192
  18.00   1.6086   0.1304  -0.1200
  18.50   1.6247   0.1419  -0.1212
  19.00   1.6427   0.1538  -0.1225
  19.50   1.6572   0.1657  -0.1238
  20.00   1.6630   0.1772  -0.1250
  20.50   1.6556   0.1884  -0.1263
  21.00   1.6388   0.1995  -0.1275
  21.50   1.6199   0.2102  -0.1288
  22.00   1.6059   0.2204  -0.1300
  22.50   1.6002   0.2283  -0.1313
  23.00   1.5985   0.2348  -0.1325
  23.50   1.5966   0.2415  -0.1338
  24.00   1.5902   0.2500  -0.1350
  24.50   1.5798   0.2618  -0.1363
  25.00   1.5672   0.2756  -0.1375
  26.00   1.5261   0.3000  -0.1400
  27.00   1.4172   0.3101  -0.1425
  28.00   1.3045   0.3200  -0.1450
  29.00   1.2493   0.3300  -0.1475
  30.00   1.2094   0.3400  -0.1500
  31.00   1.1578   0.3505  -0.1521
  32.00   1.1098   0.3616  -0.1543
  33.00   1.0854   0.3798  -0.1579
  34.00   1.0617   0.3978  -0.1614
  35.00   1.0385   0.4157  -0.1648
  36.00   1.0158   0.4335  -0.1682
  37.00   0.9936   0.4513  -0.1716
  38.00   0.9719   0.4689  -0.1749
  39.00   0.9507   0.4863  -0.1781
  40.00   0.9299   0.5037  -0.1813
  42.50   0.8806   0.5462  -0.1889
  45.00   0.8320   0.5884  -0.1963
  47.50   0.7862   0.6294  -0.2032
  50.00   0.7421   0.6693  -0.2097
  52.50   0.6993   0.7081  -0.2158
  55.00   0.6576   0.7457  -0.2214
  57.50   0.6168   0.7819  -0.2267
  60.00   0.5760   0.8168  -0.2315
  62.50   0.5354   0.8503  -0.2358
  65.00   0.4946   0.8822  -0.2397
  67.50   0.4532   0.9125  -0.2430
