Fx03	Fx05	Fx08	Fx10
41.4639320373535	67.0038757324219	121.734580993652	127.036743164062
39.1374397277832	64.5550918579102	113.311737060547	121.389457702637
43.2544403076172	67.1493606567383	117.775802612305	123.324409484863
41.7055397033691	70.7070388793945	115.265724182129	119.643371582031
40.5615501403809	69.0499496459961	123.705215454102	118.897438049316
37.4794960021973	71.2643661499023	121.882301330566	121.573600769043
39.1837272644043	68.3948822021484	123.978576660156	121.23274230957
39.3769912719727	67.0562744140625	124.941429138184	122.291595458984
36.2601165771484	67.7591705322266	127.649269104004	129.358535766602
34.6583480834961	67.6994552612305	118.267967224121	147.64973449707
38.4178619384766	66.8395385742188	115.894401550293	136.550109863281
36.5688705444336	66.6510620117188	113.59504699707	134.650802612305
37.3435974121094	68.1315536499023	121.205749511719	131.585815429688
37.2874794006348	68.9837875366211	115.735496520996	127.678726196289
37.8138961791992	69.2009735107422	124.795890808105	131.72770690918
33.8227310180664	66.0527191162109	128.056121826172	135.974517822266
33.9545021057129	66.3311614990234	118.828956604004	132.364105224609
32.2322540283203	63.7682647705078	121.900024414062	135.943420410156
36.0691184997559	64.8107528686523	119.043418884277	136.234558105469
35.8559646606445	64.8150634765625	131.682739257812	137.86247253418
32.0785102844238	64.6663360595703	115.577117919922	131.367462158203
31.8688774108887	65.5412445068359	115.948387145996	133.807540893555
27.6415901184082	64.8244018554688	109.074615478516	133.042129516602
26.5617065429688	62.7283935546875	116.617034912109	126.825538635254
25.2562217712402	62.1540145874023	111.519821166992	123.228942871094
21.5094509124756	54.7562599182129	117.852973937988	131.61767578125
21.3559131622314	44.3144302368164	109.339920043945	129.532043457031
16.9725589752197	45.592945098877	114.2490234375	123.789604187012
19.9585189819336	45.1282119750977	110.059356689453	122.575424194336
20.3720169067383	38.6330604553223	107.679389953613	122.963256835938
21.473051071167	36.1366882324219	92.9966812133789	118.721733093262
20.130859375	38.5849189758301	92.2963638305664	116.93489074707
20.2104759216309	38.6264114379883	91.4417877197266	119.850036621094
22.1107406616211	37.5764007568359	85.5352783203125	118.133544921875
20.1428413391113	38.9675178527832	87.5052032470703	116.634254455566
14.0395011901855	44.2795562744141	86.311653137207	105.838439941406
11.2776937484741	51.4421310424805	90.3042831420898	112.390762329102
10.6353206634521	55.9825668334961	89.7469482421875	110.514610290527
11.0432786941528	61.6041679382324	90.2202987670898	106.433563232422
12.6032638549805	66.125373840332	89.4446640014648	104.440582275391
15.5084953308105	67.5382614135742	84.7402725219727	105.866416931152
18.0017280578613	63.1949119567871	82.2301330566406	99.6340179443359
17.7050304412842	62.282600402832	84.4005966186523	102.098701477051
16.1948356628418	68.9523696899414	78.325569152832	103.340835571289
18.7469902038574	63.0207824707031	89.2338485717773	102.969017028809
19.5213317871094	62.8140563964844	85.0252075195312	105.811500549316
19.3775119781494	62.0102844238281	78.3211441040039	102.061889648438
18.3270587921143	58.8417625427246	94.6697769165039	97.0021591186523
19.5663242340088	54.3232192993164	81.1778869628906	96.6230239868164
20.5070285797119	57.7219200134277	90.3931732177734	103.910667419434
23.4399719238281	53.7803573608398	80.1879959106445	107.160774230957
23.5630016326904	46.5359878540039	76.2587814331055	104.604438781738
24.9044036865234	45.641716003418	76.9748992919922	115.646171569824
25.5442523956299	44.5533638000488	82.8354797363281	102.609352111816
26.0331001281738	39.0686111450195	85.8440628051758	103.873458862305
22.9094161987305	45.082836151123	77.7422180175781	96.4959487915039
26.5102577209473	47.2818336486816	80.7899322509766	80.7942047119141
28.2684135437012	49.0420608520508	83.2511901855469	87.9424362182617
28.6653442382812	45.7987442016602	87.3928680419922	99.9521713256836
29.141565322876	46.221061706543	81.8219451904297	94.5625762939453
30.3375072479248	47.2263526916504	82.1616744995117	88.5061416625977
28.0812187194824	46.2757148742676	74.7203521728516	86.2034683227539
29.5045051574707	53.7985343933105	78.8157577514648	82.7035903930664
29.3101024627686	53.4359741210938	82.8527374267578	83.1701736450195
29.2114238739014	57.3407516479492	81.3956680297852	84.4399032592773
26.4497394561768	50.2853660583496	91.1578979492188	87.904899597168
31.1116771697998	50.8613510131836	90.4675827026367	81.5045471191406
31.9682941436768	53.7422676086426	99.0185012817383	76.5078811645508
31.7157955169678	54.722484588623	92.9093475341797	82.3936309814453
30.6507129669189	58.7865447998047	90.0236358642578	85.1583786010742
33.7681694030762	62.726490020752	85.6192626953125	84.5747528076172
34.0325469970703	65.3910369873047	83.8572082519531	83.5254592895508
33.4740943908691	67.6798400878906	76.0893096923828	75.7780685424805
33.7898483276367	69.9337463378906	79.9193267822266	80.3489837646484
31.8267421722412	69.8911666870117	79.6018295288086	76.2328948974609
35.2661018371582	62.8259315490723	85.0166168212891	83.2156219482422
32.6808624267578	65.7909622192383	76.0566482543945	81.7378921508789
27.5036792755127	64.4919967651367	81.4399490356445	83.6272048950195
28.9635543823242	63.8734550476074	81.9478759765625	80.9134750366211
28.7407855987549	64.7249984741211	98.1185150146484	65.4871673583984
29.5799198150635	67.6211624145508	96.9860458374023	80.905647277832
30.1199932098389	65.2666473388672	98.5662307739258	82.4561996459961
33.8238182067871	67.9050674438477	100.89624786377	92.6700744628906
31.1833419799805	67.4614944458008	99.6630554199219	88.46435546875
28.7509498596191	67.9168472290039	115.475105285645	92.880859375
27.7382659912109	70.3228302001953	110.148811340332	87.3979873657227
27.734058380127	70.2656707763672	109.292144775391	91.613655090332
27.8914833068848	61.2757720947266	115.348419189453	95.9923095703125
22.2881355285645	56.4769973754883	117.681243896484	95.5470809936523
25.464714050293	65.8999481201172	126.410018920898	99.5860061645508
23.4153270721436	63.9526901245117	109.150573730469	102.466117858887
22.3620872497559	56.2312202453613	113.556900024414	96.3705291748047
22.8761348724365	64.1528778076172	111.926559448242	93.3435897827148
23.8868923187256	61.3994102478027	114.38298034668	86.5563888549805
25.1853446960449	61.0059852600098	119.224731445312	91.6163101196289
24.3929309844971	61.3632469177246	126.195999145508	88.6732788085938
26.3302268981934	62.8568305969238	127.933364868164	90.3530349731445
24.3261909484863	61.6677551269531	132.128082275391	87.3147583007812
23.6217823028564	66.0465469360352	136.027618408203	88.3768844604492
23.6273002624512	63.4898223876953	137.286117553711	95.802604675293
25.368595123291	66.0286560058594	145.258026123047	92.7461166381836
25.3166446685791	62.562671661377	139.942596435547	89.9586715698242
24.0735378265381	64.2326965332031	140.510971069336	95.5512390136719
23.6538391113281	63.6854286193848	145.594650268555	112.666870117188
21.6561527252197	67.8018417358398	132.367965698242	97.9062423706055
13.9729909896851	67.9898300170898	130.238006591797	99.173095703125
17.133918762207	60.4728240966797	126.572189331055	101.869705200195
17.7176647186279	56.2201309204102	123.39811706543	104.733955383301
15.9781494140625	51.0125122070312	125.302978515625	106.23934173584
16.6774673461914	50.4603157043457	125.953300476074	104.084434509277
21.6776313781738	59.8813819885254	126.789306640625	101.220054626465
19.9470863342285	57.5522308349609	128.460784912109	97.0610122680664
21.7411556243896	60.098445892334	132.768356323242	100.046546936035
26.107889175415	63.1774826049805	136.99055480957	104.913345336914
28.0104179382324	64.8937606811523	136.864227294922	100.275680541992
29.3558330535889	64.0635299682617	145.281188964844	108.062171936035
29.1457691192627	63.9979476928711	143.270919799805	119.46932220459
31.9177761077881	73.8652420043945	145.343765258789	115.656455993652
33.3364067077637	73.442626953125	144.195648193359	115.502616882324
36.6936416625977	79.8394546508789	145.987899780273	119.305511474609
36.060188293457	82.2797622680664	144.004180908203	115.888031005859
37.8746147155762	83.2686767578125	145.56233215332	113.139709472656
40.4536361694336	89.6142578125	135.71208190918	114.512451171875
43.4665107727051	85.7287673950195	142.283645629883	112.419540405273
47.1959342956543	93.1476669311523	140.423706054688	111.053901672363
46.822681427002	97.2715530395508	145.287216186523	111.597961425781
48.4653511047363	97.8828887939453	143.550003051758	122.153190612793
47.5455665588379	99.4419250488281	142.705001831055	110.59782409668
48.351375579834	104.428169250488	150.638290405273	103.288757324219
47.172061920166	103.894111633301	146.300491333008	109.40877532959
46.7796897888184	104.648803710938	146.632186889648	100.637168884277
46.960018157959	102.763427734375	148.52018737793	96.2187118530273
47.8381462097168	104.271598815918	152.123687744141	100.183258056641
47.3133430480957	107.03345489502	142.546264648438	95.2655487060547
50.710205078125	106.097122192383	129.232879638672	89.7129058837891
50.9790229797363	108.798309326172	129.5712890625	94.8369979858398
48.655158996582	111.520431518555	132.56575012207	99.2259140014648
52.0377883911133	115.856369018555	126.957710266113	90.6379928588867
56.642017364502	115.627670288086	118.449851989746	114.405654907227
56.4028968811035	116.224800109863	111.080093383789	114.787284851074
52.1756286621094	110.905426025391	120.841537475586	120.623809814453
57.4814872741699	113.736976623535	116.665374755859	114.604133605957
54.4214363098145	114.403831481934	114.263008117676	114.908813476562
52.3327484130859	113.70743560791	116.259613037109	109.207893371582
54.5403671264648	118.110450744629	119.370132446289	106.389419555664
52.6010856628418	117.570571899414	113.441040039062	100.906036376953
56.6019744873047	116.679710388184	118.550491333008	95.8425521850586
50.6108818054199	113.631454467773	116.169425964355	84.104606628418
50.5033378601074	113.745826721191	129.070465087891	93.3478851318359
50.4415054321289	109.049514770508	131.706008911133	99.3427734375
47.2943572998047	108.233093261719	130.91145324707	101.732803344727
48.8250999450684	108.311508178711	148.086532592773	100.64852142334
43.4722900390625	106.948081970215	148.446487426758	89.4372100830078
41.816032409668	104.369155883789	154.287994384766	108.235038757324
42.9041290283203	104.094245910645	155.466323852539	110.71923828125
44.3057022094727	100.298828125	154.915603637695	110.829109191895
38.9966850280762	90.3011322021484	149.433334350586	123.086380004883
37.4728355407715	84.9900894165039	149.413955688477	112.049392700195
34.787166595459	83.8725433349609	137.726058959961	115.084747314453
32.3437690734863	81.8752136230469	133.173416137695	109.393402099609
35.8388023376465	83.1743011474609	129.052856445312	109.821647644043
32.6247024536133	77.0827407836914	134.002883911133	111.733901977539
32.7077522277832	77.0404891967773	137.946166992188	117.318832397461
32.6415100097656	74.5358810424805	132.232925415039	125.135932922363
31.9821605682373	69.2304153442383	139.957168579102	118.582077026367
31.8592834472656	68.355712890625	126.669876098633	118.114624023438
30.8290386199951	61.6856956481934	128.334732055664	122.239234924316
27.0901412963867	58.1955528259277	130.999160766602	118.557823181152
28.3660888671875	51.7783584594727	129.792098999023	121.184417724609
30.1114635467529	53.3053436279297	122.334396362305	122.03596496582
29.5997123718262	48.2010192871094	115.542984008789	116.369293212891
29.2023124694824	48.425910949707	109.116592407227	115.026504516602
34.0132064819336	45.9153366088867	99.518798828125	106.507186889648
31.4556179046631	47.7167510986328	103.664978027344	111.037002563477
31.7274227142334	45.6689033508301	89.9004211425781	116.637306213379
34.1251182556152	44.867000579834	95.8250350952148	115.75666809082
29.5922813415527	44.6981315612793	99.6948776245117	113.268310546875
29.481502532959	45.516357421875	101.199783325195	112.496681213379
29.488842010498	49.8834915161133	98.4370269775391	113.093048095703
26.8469429016113	51.0461578369141	99.7549057006836	122.259490966797
29.5294170379639	51.0128707885742	101.764533996582	114.004341125488
28.553747177124	53.9359245300293	110.462265014648	107.040664672852
32.6320037841797	53.3106956481934	111.848899841309	108.069885253906
26.2191562652588	54.9976501464844	110.410682678223	107.206466674805
26.4638710021973	52.7141075134277	114.778259277344	110.850540161133
28.8163280487061	54.2045021057129	108.231094360352	118.919616699219
26.126127243042	49.0197639465332	105.940368652344	121.844764709473
28.3375988006592	50.5582084655762	97.8767318725586	116.982147216797
30.3292961120605	44.871021270752	88.7215194702148	111.178283691406
28.3348064422607	44.0713577270508	85.6594009399414	94.6167678833008
29.4053726196289	46.0077934265137	86.7849502563477	95.0042953491211
25.1155319213867	46.2328834533691	87.2924423217773	88.1312866210938
23.3616123199463	53.2351264953613	90.0806121826172	97.7192916870117
26.1252403259277	49.9105339050293	96.2606811523438	100.870063781738
30.6810092926025	50.9487648010254	92.7254791259766	103.436569213867
31.6097278594971	48.0449180603027	92.056022644043	111.7744140625
35.0651626586914	56.529109954834	101.02848815918	116.640228271484
34.4720191955566	47.6455459594727	89.0846252441406	102.499588012695
32.1274337768555	51.091739654541	94.6244964599609	103.209045410156
31.9834785461426	50.619026184082	95.4890441894531	108.497619628906
32.2984352111816	51.2682113647461	95.1214294433594	102.83031463623
25.8476734161377	56.3813705444336	96.5589141845703	101.704971313477
25.2929878234863	55.9466552734375	97.9411010742188	109.156600952148
25.6234111785889	58.0260696411133	84.3544692993164	105.780387878418
24.5337543487549	58.4304351806641	90.3740234375	118.784255981445
27.4778823852539	58.4119873046875	98.9577102661133	117.434326171875
28.5296001434326	58.4125862121582	99.8367538452148	116.925384521484
29.4790191650391	56.2891998291016	90.4737548828125	116.14973449707
27.7912044525146	55.2705688476562	100.664855957031	107.301383972168
27.2460956573486	48.1230316162109	101.720115661621	102.789741516113
26.5751113891602	45.2469520568848	94.3337707519531	102.163688659668
24.0551624298096	44.8207397460938	94.8972702026367	95.2270126342773
23.9568691253662	42.6727981567383	100.607872009277	94.7782897949219
26.2075080871582	43.3788986206055	96.8870697021484	91.3480224609375
27.9883117675781	42.4142189025879	106.248931884766	99.7192306518555
27.2844314575195	44.5103797912598	97.5801391601562	99.8994369506836
21.9992256164551	61.6346740722656	99.581657409668	105.113121032715
28.0412693023682	64.6134796142578	97.580810546875	116.314720153809
22.7490539550781	63.007984161377	103.164413452148	109.608993530273
18.8124217987061	64.181396484375	94.0884857177734	106.987815856934
22.7617988586426	60.5296249389648	101.30004119873	108.921974182129
22.7497272491455	64.6358642578125	102.62109375	102.87272644043
21.353048324585	69.3257751464844	102.598945617676	117.972869873047
22.6587753295898	67.6228179931641	103.689788818359	123.085357666016
20.6800765991211	72.4890670776367	98.7722778320312	96.9675369262695
23.1444835662842	69.2320556640625	99.7993316650391	102.841911315918
21.3959770202637	69.5959777832031	104.092475891113	106.364799499512
20.4227695465088	69.4549713134766	105.76692199707	96.6422271728516
22.0164642333984	71.8723831176758	103.916595458984	108.55126953125
18.9328231811523	68.2588272094727	109.216651916504	109.306709289551
16.004789352417	66.3013610839844	109.123558044434	114.961036682129
17.9715728759766	61.3944091796875	107.539283752441	106.771636962891
13.4362897872925	66.0561065673828	107.318878173828	102.06566619873
11.0907516479492	57.9843254089355	91.0699462890625	105.913703918457
12.1669282913208	53.1748161315918	86.1176147460938	103.558563232422
8.27793312072754	56.1638107299805	89.9157180786133	110.143020629883
7.31395101547241	48.8891639709473	89.3339462280273	99.3456115722656
10.6465091705322	48.0571098327637	99.2622604370117	105.730407714844
10.2900381088257	43.6358413696289	99.3887405395508	109.418258666992
7.22990131378174	36.1074981689453	100.070205688477	113.430397033691
11.0149593353271	37.9903030395508	95.9398803710938	112.736236572266
10.9363346099854	38.6447792053223	100.143905639648	99.5204849243164
12.8172578811646	42.1507377624512	100.266639709473	107.504539489746
13.5998363494873	39.117259979248	94.0322875976562	105.368637084961
13.5326461791992	40.8862495422363	84.1618041992188	108.607391357422
13.4863719940186	37.4044570922852	81.1695098876953	98.2851257324219
13.8640365600586	40.277904510498	78.2754440307617	103.374320983887
15.7410306930542	41.0193824768066	84.131233215332	101.264297485352
16.9204502105713	39.2543983459473	96.5391998291016	91.441291809082
18.3292369842529	42.144603729248	94.5627899169922	80.9097213745117
19.8564357757568	50.2646789550781	97.4584045410156	97.3022003173828
16.3572387695312	54.6966438293457	98.896354675293	99.4949722290039
17.0404891967773	53.3001708984375	99.3844146728516	95.6836013793945
18.8931159973145	57.5435523986816	109.380897521973	91.7210998535156
18.2213611602783	55.7876663208008	112.23885345459	84.3737335205078
20.7386722564697	55.6664848327637	116.800300598145	94.8974304199219
19.5331325531006	62.2487335205078	105.61686706543	104.936653137207
22.7605018615723	56.7632179260254	107.107719421387	105.690536499023
20.2426109313965	59.6458015441895	108.066421508789	103.884010314941
19.8393421173096	59.2273941040039	102.560211181641	99.8338623046875
24.1086978912354	58.0492095947266	112.849563598633	91.8449096679688
25.0960445404053	62.8328514099121	114.180168151855	90.5313491821289
25.4159545898438	69.6175079345703	122.979713439941	94.5088500976562
30.5090217590332	80.0509872436523	127.222412109375	92.4375686645508
28.2813091278076	83.2365341186523	141.460098266602	96.4245758056641
30.1862850189209	86.9545364379883	142.530670166016	100.426292419434
30.4575595855713	85.9201889038086	142.477905273438	107.454811096191
35.5514602661133	86.7092971801758	138.988388061523	93.8099212646484
36.6096038818359	78.9357528686523	144.182693481445	93.69189453125
39.7606620788574	84.3176116943359	150.808670043945	87.4070816040039
40.5080986022949	82.8955764770508	155.183731079102	90.2083740234375
41.217658996582	85.2715835571289	147.141067504883	81.2488632202148
