Fy03	Fy05	Fy08	Fy10
446.3017578125	683.434936523438	1180.76257324219	1257.33630371094
450.647064208984	696.62841796875	1190.42895507812	1193.71960449219
449.423645019531	685.873718261719	1188.58959960938	1159.46325683594
448.015808105469	735.230895996094	1253.2998046875	1173.07446289062
454.270660400391	723.069091796875	1268.18786621094	1086.54553222656
442.396453857422	738.860046386719	1239.95300292969	1085.1181640625
443.23486328125	781.228759765625	1196.38586425781	1061.23425292969
444.787963867188	791.356079101562	1153.21936035156	1102.47082519531
453.842346191406	792.212097167969	1139.99438476562	1101.49731445312
454.266815185547	795.48974609375	1127.62170410156	1110.94689941406
452.861511230469	838.630798339844	1115.21618652344	1122.47802734375
447.667175292969	791.339782714844	1122.37341308594	1050.89929199219
449.134216308594	768.94091796875	1152.18273925781	1051.12048339844
452.064422607422	749.107116699219	1137.9453125	1121.30712890625
453.347076416016	751.188903808594	1170.57312011719	1069.47351074219
464.774688720703	754.137268066406	1166.55517578125	1088.28796386719
468.052062988281	746.109802246094	1203.62878417969	1214.91772460938
456.480346679688	784.929626464844	1217.82702636719	1172.23889160156
471.154479980469	754.865905761719	1236.49060058594	1172.99609375
469.522766113281	783.026733398438	1316.93591308594	1124.83203125
469.697967529297	850.893371582031	1271.75036621094	1135.15368652344
478.871520996094	819.072082519531	1269.42529296875	1150.64453125
459.347106933594	841.097229003906	1244.58020019531	1143.61450195312
474.226348876953	812.623413085938	1241.40661621094	1205.40966796875
481.790710449219	848.706665039062	1191.41809082031	1227.61437988281
488.794250488281	810.5830078125	1227.90441894531	1209.85070800781
479.368682861328	831.188293457031	1243.50805664062	1225.16223144531
491.064697265625	827.067077636719	1263.66186523438	1179.26293945312
495.827056884766	796.905334472656	1259.89611816406	1234.03002929688
497.072814941406	788.504577636719	1247.85290527344	1190.62377929688
491.798614501953	778.499450683594	1225.53466796875	1170.14392089844
489.114929199219	766.053283691406	1258.88562011719	1181.57165527344
484.076995849609	829.843078613281	1242.58654785156	1173.36059570312
490.435211181641	801.532897949219	1234.28771972656	1132.52880859375
480.785827636719	786.686462402344	1206.62316894531	1173.16174316406
479.921508789062	753.184326171875	1221.49829101562	1222.34680175781
471.731170654297	803.216857910156	1193.16345214844	1193.53564453125
470.900451660156	775.686096191406	1194.89111328125	1165.30773925781
478.390747070312	779.349426269531	1168.11535644531	1164.67004394531
478.913421630859	807.671997070312	1142.56066894531	1143.59716796875
485.890808105469	801.114624023438	1169.71203613281	1154.05712890625
487.320251464844	832.395141601562	1171.55017089844	1166.09338378906
501.413726806641	844.5732421875	1169.58081054688	1166.00793457031
504.594787597656	877.227416992188	1171.18273925781	1189.66540527344
503.698791503906	854.349975585938	1171.10107421875	1216.29150390625
488.4091796875	828.380554199219	1171.52856445312	1251.95458984375
486.405151367188	905.725952148438	1186.97204589844	1262.48193359375
475.270324707031	757.244140625	1185.24487304688	1264.23657226562
481.117736816406	856.763244628906	1158.927734375	1210.78100585938
486.324584960938	830.981872558594	1131.56872558594	1213.87353515625
491.347534179688	839.713745117188	1153.96008300781	1248.78625488281
489.296417236328	846.754699707031	1183.50219726562	1260.20190429688
515.162231445312	826.1015625	1197.59448242188	1279.74658203125
517.379028320312	796.837768554688	1177.06018066406	1281.68420410156
524.33642578125	823.385437011719	1213.20239257812	1293.37268066406
521.2861328125	819.640991210938	1182.09240722656	1311.85107421875
510.54638671875	933.338134765625	1159.95483398438	1345.51623535156
524.209350585938	920.885559082031	1209.39099121094	1339.5341796875
538.200927734375	943.795593261719	1222.2109375	1372.53625488281
530.165100097656	951.228515625	1261.017578125	1289.35864257812
537.609191894531	944.886657714844	1246.66162109375	1291.35546875
535.101135253906	909.042297363281	1288.8798828125	1304.99584960938
520.947631835938	941.793823242188	1343.45886230469	1384.54907226562
514.082397460938	946.437255859375	1296.78125	1380.89636230469
513.519348144531	918.035522460938	1258.85949707031	1409.33410644531
508.951904296875	881.535278320312	1238.25036621094	1408.72607421875
507.293334960938	872.224975585938	1320.81103515625	1395.4443359375
509.286865234375	869.308410644531	1290.19604492188	1401.8720703125
495.776397705078	855.146179199219	1205.56469726562	1382.96472167969
500.241943359375	845.262145996094	1240.56127929688	1415.51354980469
512.244262695312	876.723937988281	1222.22497558594	1393.10217285156
516.2080078125	880.169677734375	1256.65905761719	1396.38037109375
500.132476806641	921.78125	1315.90930175781	1411.40686035156
505.219696044922	943.043579101562	1375.70617675781	1382.78125
510.428527832031	875.221435546875	1367.85791015625	1357.85778808594
520.645812988281	951.087219238281	1380.93688964844	1360.49755859375
512.640502929688	848.686096191406	1373.90222167969	1360.61352539062
505.000915527344	894.97998046875	1384.05981445312	1361.24523925781
514.103942871094	889.32763671875	1318.87365722656	1363.8525390625
523.284912109375	899.102966308594	1354.69787597656	1357.34228515625
506.537017822266	879.411193847656	1366.98229980469	1351.61694335938
507.144439697266	895.476013183594	1386.09411621094	1316.72497558594
505.313903808594	1007.09057617188	1425.84899902344	1359.27282714844
491.790252685547	879.865600585938	1399.18249511719	1266.83349609375
494.762420654297	860.849060058594	1401.19616699219	1273.26354980469
490.836700439453	874.103942871094	1432.64770507812	1323.6201171875
486.450561523438	881.130981445312	1432.51635742188	1341.38000488281
476.732696533203	873.818481445312	1373.89147949219	1362.22814941406
490.024780273438	862.874145507812	1339.16796875	1390.03686523438
493.151794433594	887.813537597656	1397.63171386719	1445.46594238281
493.373840332031	858.169006347656	1388.224609375	1442.13781738281
492.645141601562	886.146362304688	1365.69750976562	1458.52624511719
499.757080078125	875.986694335938	1378.84167480469	1453.34399414062
493.460968017578	894.390686035156	1368.01062011719	1487.53918457031
503.094268798828	888.7392578125	1388.68798828125	1443.96948242188
508.041320800781	859.38916015625	1381.17639160156	1424.91357421875
508.881225585938	880.559875488281	1384.02819824219	1437.93176269531
495.913635253906	832.150634765625	1371.69274902344	1438.115234375
493.470703125	850.949890136719	1381.73181152344	1449.75122070312
502.924102783203	885.223266601562	1405.18505859375	1439.35229492188
509.6494140625	875.301574707031	1409.13415527344	1424.80578613281
495.490203857422	882.731201171875	1385.13439941406	1454.36413574219
490.380615234375	838.778503417969	1367.93249511719	1452.39624023438
492.853912353516	876.319030761719	1352.77795410156	1442.27868652344
475.184417724609	774.64990234375	1354.80590820312	1408.91833496094
483.873931884766	849.930908203125	1380.33239746094	1385.59191894531
499.719909667969	879.691162109375	1402.56677246094	1382.65954589844
487.335540771484	853.696166992188	1378.60791015625	1365.318359375
473.2294921875	827.69970703125	1389.00646972656	1424.62951660156
479.76611328125	836.011962890625	1386.01220703125	1370.56176757812
470.117584228516	810.224670410156	1392.79431152344	1365.99694824219
470.548095703125	841.12548828125	1373.67199707031	1381.91394042969
464.144165039062	900.88330078125	1379.91333007812	1377.75061035156
468.212951660156	848.60498046875	1343.17883300781	1396.67932128906
473.417022705078	845.59521484375	1365.56860351562	1398.6416015625
473.354888916016	796.895690917969	1365.33154296875	1395.40441894531
480.285949707031	825.106140136719	1391.92358398438	1368.65356445312
476.304260253906	858.547485351562	1418.60913085938	1432.02819824219
465.736389160156	811.474975585938	1378.54797363281	1408.841796875
472.475494384766	779.022644042969	1394.1044921875	1455.36547851562
481.209228515625	820.438293457031	1379.93591308594	1474.6669921875
475.213653564453	813.501953125	1348.74328613281	1486.98986816406
470.844787597656	808.911682128906	1323.79370117188	1465.4736328125
471.763305664062	838.064270019531	1328.49792480469	1473.76110839844
478.072296142578	786.414428710938	1324.65185546875	1473.39318847656
478.901123046875	803.617065429688	1374.16284179688	1445.10620117188
485.858612060547	833.989501953125	1356.58532714844	1406.94665527344
491.200256347656	794.102172851562	1339.16870117188	1440.59338378906
479.516357421875	818.288330078125	1327.86462402344	1461.05676269531
486.307067871094	804.519470214844	1340.09594726562	1491.8056640625
479.924835205078	759.113708496094	1315.67163085938	1470.19812011719
491.209686279297	779.827331542969	1353.72387695312	1494.36450195312
482.608306884766	835.182189941406	1376.94689941406	1472.19372558594
484.991088867188	857.768005371094	1395.12939453125	1455.93603515625
476.684295654297	856.882385253906	1409.86853027344	1410.41625976562
472.723510742188	820.911499023438	1350.18481445312	1433.75134277344
479.157592773438	857.409912109375	1302.65124511719	1379.45837402344
456.904296875	845.297546386719	1315.37585449219	1418.03930664062
462.339019775391	783.478759765625	1316.44982910156	1373.07214355469
452.455902099609	798.175354003906	1331.81188964844	1385.58276367188
467.890045166016	813.707397460938	1335.32360839844	1327.48889160156
450.487976074219	795.609252929688	1274.93811035156	1351.36145019531
459.499359130859	755.490844726562	1299.486328125	1344.20593261719
450.583709716797	757.347595214844	1241.85913085938	1331.47033691406
457.833038330078	745.423278808594	1242.30151367188	1362.75036621094
445.053741455078	718.350036621094	1181.50744628906	1275.24743652344
466.363067626953	706.73095703125	1171.96850585938	1273.619140625
457.681854248047	692.663024902344	1164.90380859375	1196.08801269531
468.266357421875	702.411865234375	1128.203125	1208.43505859375
465.15478515625	691.997192382812	1112.94226074219	1151.51025390625
475.007019042969	691.694152832031	1107.89233398438	1136.30517578125
486.135162353516	693.3759765625	1123.65808105469	1149.16467285156
489.271209716797	714.648681640625	1032.31872558594	1087.89392089844
495.449279785156	694.164245605469	1079.267578125	1112.60009765625
491.998199462891	701.686279296875	1061.59716796875	1096.60632324219
498.294250488281	743.466369628906	1045.04748535156	1058.90148925781
507.089416503906	739.357727050781	1023.22039794922	1045.51782226562
482.266937255859	718.521911621094	977.944152832031	1031.49780273438
495.957916259766	730.502258300781	1032.1103515625	1053.27478027344
504.073577880859	737.26513671875	1024.52099609375	1091.56958007812
494.688751220703	765.972900390625	1028.59985351562	1071.77661132812
498.676513671875	754.795166015625	1021.79241943359	1070.65490722656
483.561645507812	734.430908203125	1026.85229492188	1092.96105957031
484.15185546875	745.997619628906	1044.73291015625	1102.50024414062
478.657318115234	742.083862304688	1044.49450683594	1118.17736816406
485.465698242188	747.729553222656	1069.72814941406	1098.197265625
488.467834472656	783.565063476562	1069.61010742188	1157.5400390625
502.947906494141	802.759887695312	1087.50842285156	1142.25646972656
499.027557373047	769.996948242188	1032.37658691406	1097.85876464844
495.547302246094	756.345764160156	1032.27624511719	1098.47521972656
512.968627929688	745.815490722656	1039.31323242188	1075.10205078125
524.794494628906	780.109436035156	987.998046875	1074.99096679688
522.428466796875	753.137756347656	983.1533203125	1061.92932128906
512.180725097656	780.915954589844	984.920288085938	1040.03759765625
506.334594726562	780.748046875	996.275451660156	1019.63702392578
498.091156005859	828.976623535156	1011.41070556641	1053.65771484375
494.698699951172	847.293579101562	1063.09143066406	1052.34204101562
515.832580566406	873.294616699219	1084.43237304688	1111.21398925781
502.965515136719	799.338928222656	1124.93481445312	1150.16174316406
486.888763427734	773.024108886719	1144.9951171875	1150.67602539062
484.365051269531	783.047058105469	1185.5498046875	1176.17126464844
474.514984130859	836.963256835938	1140.83117675781	1157.15930175781
469.583923339844	784.397827148438	1127.6806640625	1127.76708984375
469.314025878906	791.847412109375	1109.95349121094	1088.40661621094
449.318145751953	791.394165039062	1097.94616699219	1036.46166992188
461.886352539062	853.944458007812	1094.10424804688	1106.92211914062
451.743377685547	804.712646484375	1059.5205078125	1131.79577636719
458.646820068359	803.410949707031	1064.9716796875	1192.60375976562
468.189880371094	788.241271972656	1024.41674804688	1159.96166992188
457.839263916016	819.596862792969	1011.42327880859	1148.07312011719
478.512237548828	834.638488769531	1077.66735839844	1140.58605957031
462.144287109375	833.628234863281	1063.80297851562	1103.66711425781
463.697021484375	830.413330078125	1037.72399902344	1102.6044921875
456.356658935547	813.121337890625	1068.2763671875	1155.33081054688
469.857299804688	834.203857421875	1097.96789550781	1218.95349121094
464.002136230469	820.890502929688	1088.61926269531	1174.82092285156
461.880340576172	781.08349609375	1087.10144042969	1156.49133300781
448.624725341797	735.520874023438	1055.16662597656	1145.23046875
445.157897949219	811.027587890625	1067.93225097656	1109.78552246094
443.497406005859	810.162536621094	1021.0849609375	1122.31750488281
438.210205078125	808.776184082031	1035.80517578125	1070.29467773438
433.362854003906	799.526245117188	1036.76379394531	1047.57458496094
429.870483398438	884.76123046875	1078.927734375	1074.75219726562
431.700256347656	800.370361328125	1111.04711914062	1095.04895019531
435.711853027344	806.433532714844	1114.087890625	1172.57946777344
437.981170654297	780.03076171875	1197.93615722656	1213.53881835938
433.616882324219	763.483093261719	1222.10888671875	1253.45544433594
436.000854492188	721.477111816406	1263.27795410156	1303.04064941406
420.902465820312	831.424621582031	1209.72619628906	1199.62316894531
433.944000244141	766.513793945312	1191.84826660156	1272.3193359375
440.094635009766	681.340576171875	1215.30700683594	1294.74438476562
430.782440185547	732.385986328125	1163.68981933594	1338.71301269531
429.568939208984	748.027038574219	1166.24914550781	1329.30688476562
435.000183105469	721.671630859375	1119.89245605469	1300.06774902344
418.458404541016	723.46484375	1092.71459960938	1375.43713378906
417.262908935547	754.879943847656	1100.7294921875	1425.26525878906
419.223663330078	758.995483398438	1133.65979003906	1450.30212402344
421.628753662109	707.007568359375	1147.74462890625	1425.68505859375
420.281524658203	738.722900390625	1113.42529296875	1430.53369140625
420.163482666016	743.473327636719	1075.85546875	1438.46398925781
407.13720703125	728.951232910156	1094.8564453125	1435.59106445312
420.734558105469	724.81005859375	1105.29479980469	1425.52978515625
415.304748535156	713.6171875	1134.90246582031	1410.80395507812
426.338470458984	771.580261230469	1159.51220703125	1395.38977050781
419.795013427734	807.518493652344	1137.40185546875	1408.36694335938
426.950927734375	780.252258300781	1117.16357421875	1401.42065429688
434.301422119141	817.346557617188	1083.18395996094	1339.49621582031
445.285308837891	785.720275878906	1109.00695800781	1290.873046875
446.35693359375	788.166748046875	1094.5810546875	1304.47143554688
455.374694824219	808.104919433594	1116.95397949219	1313.03369140625
469.158447265625	889.703735351562	1158.98449707031	1346.60546875
454.632751464844	848.431396484375	1147.65759277344	1356.84155273438
464.605529785156	792.777282714844	1146.11779785156	1342.83898925781
478.721313476562	765.762268066406	1255.85900878906	1351.61303710938
476.33056640625	788.532348632812	1267.84582519531	1349.38903808594
473.562561035156	770.966674804688	1248.02221679688	1381.49230957031
476.683044433594	758.338500976562	1289.5078125	1387.54907226562
485.704498291016	761.355712890625	1283.51416015625	1327.56860351562
486.720886230469	813.267883300781	1372.8037109375	1368.90075683594
500.278839111328	762.051086425781	1343.27587890625	1369.95483398438
503.046020507812	724.912475585938	1323.29479980469	1352.84350585938
502.262817382812	727.005065917969	1290.92419433594	1327.17028808594
514.557373046875	742.970520019531	1286.68676757812	1314.16870117188
506.531127929688	777.956970214844	1249.00769042969	1305.20837402344
530.469848632812	761.628356933594	1276.64721679688	1334.34631347656
526.999572753906	734.720642089844	1304.98425292969	1251.4794921875
545.40673828125	749.296020507812	1310.59484863281	1291.60327148438
527.777954101562	850.498046875	1303.58447265625	1293.76135253906
534.523315429688	831.705017089844	1264.35034179688	1295.37194824219
521.368835449219	828.979919433594	1256.12646484375	1301.13879394531
525.886657714844	825.921081542969	1253.5029296875	1290.10986328125
525.353149414062	852.211730957031	1262.19226074219	1294.00341796875
505.598876953125	847.953979492188	1229.78405761719	1319.07238769531
507.272003173828	865.69384765625	1253.22375488281	1292.50805664062
505.118682861328	883.584899902344	1329.3173828125	1308.61755371094
491.923522949219	813.1142578125	1259.84167480469	1301.52917480469
484.481201171875	884.856506347656	1254.572265625	1289.66003417969
481.21484375	852.605102539062	1235.32604980469	1274.60766601562
480.073577880859	887.879699707031	1261.30261230469	1262.09143066406
481.389190673828	797.496459960938	1289.83776855469	1298.66589355469
484.204467773438	909.618286132812	1318.5908203125	1310.33056640625
484.165832519531	909.434997558594	1322.08654785156	1343.34594726562
478.143524169922	871.01513671875	1319.03283691406	1357.33715820312
485.004852294922	877.085693359375	1322.77404785156	1365.47778320312
506.924713134766	908.341003417969	1309.01818847656	1375.8212890625
516.660766601562	889.359985351562	1353.23486328125	1380.46142578125
524.992248535156	961.3671875	1327.15490722656	1436.09643554688
545.970947265625	866.403442382812	1359.73547363281	1429.79553222656
545.751525878906	897.773620605469	1358.98327636719	1416.75524902344
550.354125976562	915.780029296875	1372.51831054688	1419.39306640625
554.084655761719	907.80078125	1376.46118164062	1411.63659667969
562.452941894531	944.832580566406	1373.00695800781	1396.7666015625
569.065856933594	947.888000488281	1396.896484375	1382.74853515625
572.843872070312	898.560119628906	1373.8681640625	1407.07458496094
568.817443847656	955.897338867188	1309.90954589844	1392.02026367188
564.310974121094	882.124450683594	1367.7783203125	1377.3408203125
572.502136230469	895.196899414062	1388.97546386719	1397.79956054688
576.988464355469	958.625427246094	1380.45495605469	1399.39184570312
580.905334472656	942.791381835938	1389.21008300781	1366.89379882812
574.648681640625	923.999206542969	1426.11352539062	1380.83081054688
572.843139648438	909.356262207031	1433.00988769531	1360.53088378906
569.485290527344	888.16064453125	1405.2353515625	1343.630859375
565.11083984375	918.279113769531	1385.60302734375	1376.099609375
556.216552734375	916.148071289062	1382.45056152344	1376.49169921875
548.8349609375	890.078063964844	1346.44494628906	1379.39733886719
560.76513671875	901.810546875	1360.74279785156	1371.43371582031
565.636779785156	890.942138671875	1386.97741699219	1375.14331054688
583.082946777344	908.628112792969	1336.86328125	1350.91650390625
586.367065429688	1095.12622070312	1329.2431640625	1315.28894042969
574.243774414062	856.524169921875	1327.56665039062	1335.53063964844
576.743286132812	907.685363769531	1300.35375976562	1324.68078613281
562.051513671875	970.316589355469	1312.48120117188	1369.21472167969
558.167236328125	886.004577636719	1301.18420410156	1337.85656738281
559.102111816406	917.374633789062	1281.28137207031	1324.13623046875
565.249267578125	944.825622558594	1227.86218261719	1348.04907226562
561.753845214844	908.513427734375	1188.52380371094	1316.5380859375
569.773193359375	881.322448730469	1168.822265625	1263.7548828125
558.040100097656	925.70703125	1169.06628417969	1244.31213378906
550.18896484375	914.750610351562	1137.86633300781	1288.38220214844
542.348510742188	923.74462890625	1136.15905761719	1263.08093261719
556.298706054688	928.212036132812	1143.27160644531	1302.37316894531
543.246459960938	924.21337890625	1144.71838378906	1295.85327148438
551.131591796875	893.228515625	1175.3896484375	1317.89404296875
541.924865722656	913.787475585938	1171.27563476562	1307.58020019531
546.705810546875	919.543884277344	1211.935546875	1339.97216796875
545.576049804688	942.293090820312	1221.64050292969	1320.66540527344
541.181884765625	952.627319335938	1209.36157226562	1326.93298339844
543.161560058594	985.301391601562	1208.09289550781	1304.43701171875
553.271606445312	952.534118652344	1196.36584472656	1314.72033691406
552.107971191406	942.092590332031	1190.32983398438	1347.72619628906
557.101684570312	955.941650390625	1221.751953125	1377.22351074219
550.022399902344	960.52001953125	1191.59729003906	1346.33825683594
543.33203125	929.390441894531	1179.75891113281	1341.76330566406
551.566711425781	908.508056640625	1134.37414550781	1284.763671875
543.456237792969	890.576171875	1147.14599609375	1272.453125
555.131408691406	883.733154296875	1131.81555175781	1241.50988769531
542.575073242188	918.898620605469	1129.10717773438	1223.30322265625
541.183288574219	882.353942871094	1132.42956542969	1234.19177246094
538.141479492188	880.380310058594	1113.69995117188	1185.24365234375
536.560729980469	898.528259277344	1145.99157714844	1171.36364746094
507.647369384766	860.539001464844	1145.59130859375	1166.06225585938
520.750122070312	868.580627441406	1200.55517578125	1162.0791015625
503.512573242188	864.108764648438	1209.63806152344	1172.05859375
522.896545410156	858.851013183594	1240.15209960938	1196.5908203125
516.66845703125	922.626403808594	1247.87817382812	1188.12341308594
531.017761230469	852.913330078125	1202.1904296875	1133.54711914062
509.379760742188	848.329895019531	1166.16711425781	1128.09387207031
508.655792236328	806.813903808594	1187.80651855469	1142.91687011719
497.224792480469	796.090759277344	1128.08959960938	1198.837890625
497.665618896484	771.616027832031	1118.44372558594	1127.67211914062
485.9951171875	792.0400390625	1088.23706054688	1112.1552734375
508.16259765625	825.136352539062	1057.17797851562	1090.76110839844
501.765960693359	795.634155273438	1123.30017089844	1120.03540039062
500.689636230469	825.490661621094	1176.77038574219	1141.99780273438
506.259063720703	813.228820800781	1206.21276855469	1146.60375976562
515.570190429688	833.54345703125	1172.98474121094	1138.67761230469
503.229553222656	822.211730957031	1185.01525878906	1106.43225097656
502.541290283203	809.868713378906	1153.89318847656	1044.3505859375
498.070373535156	799.898132324219	1162.9755859375	1028.40551757812
486.480560302734	772.429748535156	1137.18713378906	1024.19226074219
493.974182128906	839.795776367188	1031.89965820312	1040.12585449219
481.911193847656	823.173400878906	1041.52685546875	1050.4658203125
475.462921142578	848.113342285156	1076.70947265625	1087.78125
461.779541015625	877.614624023438	1086.171875	1101.42602539062
453.969146728516	769.203186035156	1058.55395507812	1104.27258300781
439.399383544922	752.024597167969	1014.65673828125	1046.49743652344
428.662109375	695.407653808594	1011.71600341797	1015.05023193359
413.903839111328	683.901062011719	968.957580566406	1017.96411132812
413.649963378906	680.0869140625	967.341186523438	1008.47961425781
406.537567138672	659.938598632812	1012.79937744141	1024.88818359375
392.967010498047	675.883666992188	1030.14453125	1042.97692871094
391.684509277344	627.607788085938	1066.11730957031	1044.96252441406
388.735900878906	602.637878417969	1024.19555664062	1070.52172851562
379.485992431641	656.040893554688	1067.82409667969	1141.11596679688
370.448089599609	627.017456054688	1051.15808105469	1123.16088867188
359.218688964844	588.651062011719	994.587158203125	1109.63708496094
362.702453613281	591.003234863281	1022.65307617188	1137.43811035156
363.163604736328	592.002685546875	959.022827148438	1106.60461425781
355.669189453125	621.253112792969	988.164306640625	1119.28137207031
354.070434570312	630.314880371094	999.095581054688	1092.720703125
346.867919921875	620.097351074219	981.633056640625	1070.4765625
335.582702636719	603.471252441406	1019.07250976562	1055.02416992188
328.136199951172	613.758239746094	1049.39196777344	1052.70373535156
327.802001953125	603.487854003906	1047.17712402344	1054.4384765625
323.594177246094	647.850769042969	1091.28625488281	1082.33850097656
334.532165527344	639.001953125	1086.89636230469	1092.32995605469
325.68408203125	645.862670898438	1125.93151855469	1134.99523925781
319.091094970703	662.340759277344	1137.06237792969	1166.98229980469
310.209716796875	628.981262207031	1095.80493164062	1197.59716796875
304.4384765625	683.301696777344	1113.81848144531	1191.19421386719
298.9482421875	671.997924804688	1160.69934082031	1168.5029296875
296.745025634766	674.921875	1236.72338867188	1236.2001953125
276.123779296875	642.529968261719	1268.00231933594	1261.27514648438
271.696380615234	710.674377441406	1278.13452148438	1246.31774902344
276.772644042969	766.803955078125	1294.90393066406	1236.4150390625
259.604705810547	736.489868164062	1311.82995605469	1295.48132324219
254.991653442383	737.943908691406	1299.73999023438	1317.75659179688
255.374359130859	735.626342773438	1329.0244140625	1362.7939453125
252.621231079102	704.69482421875	1347.10180664062	1390.58264160156
250.468292236328	729.482849121094	1366.67138671875	1387.13549804688
250.300811767578	916.569580078125	1425.77221679688	1366.15148925781
247.199645996094	724.198547363281	1398.388671875	1430.13146972656
258.6640625	718.057556152344	1309.77648925781	1475.94604492188
260.890533447266	708.870422363281	1315.8359375	1442.98034667969
259.882202148438	670.703918457031	1326.5400390625	1398.55847167969
265.240814208984	690.116027832031	1344.12536621094	1379.81213378906
280.823638916016	661.152893066406	1329.76403808594	1386.59448242188
290.502410888672	653.451416015625	1343.67431640625	1328.86535644531
301.666259765625	655.657958984375	1302.8056640625	1304.544921875
315.400970458984	633.799011230469	1217.60424804688	1270.66943359375
308.75146484375	628.514831542969	1159.5263671875	1282.30297851562
327.782318115234	659.494995117188	1177.34045410156	1406.38671875
334.546142578125	648.556884765625	1182.60339355469	1438.70703125
342.712249755859	621.956176757812	1244.30651855469	1455.02307128906
346.836639404297	627.233276367188	1200.61315917969	1413.76257324219
360.347839355469	633.455139160156	1268.18664550781	1405.94592285156
353.794097900391	566.770629882812	1210.86474609375	1365.81323242188
370.78564453125	641.563354492188	1246.43579101562	1373.63256835938
372.136535644531	655.555725097656	1256.86462402344	1321.63500976562
391.0302734375	676.845153808594	1287.29260253906	1337.28381347656
403.435882568359	726.144775390625	1267.22668457031	1352.12829589844
421.449066162109	705.060485839844	1266.86059570312	1313.30590820312
446.312652587891	735.086364746094	1272.17565917969	1290.89538574219
446.032836914062	745.012878417969	1238.27807617188	1289.12817382812
452.583465576172	766.289123535156	1223.7685546875	1336.50073242188
471.119506835938	820.653381347656	1267.55651855469	1308.39367675781
474.164520263672	806.567138671875	1215.40612792969	1289.26184082031
496.934600830078	819.242065429688	1224.35913085938	1295.328125
507.299133300781	853.133605957031	1259.22399902344	1317.33081054688
508.773529052734	868.014526367188	1177.27075195312	1293.17419433594
510.583587646484	882.994995117188	1217.47741699219	1291.37512207031
501.715515136719	875.13623046875	1201.01513671875	1274.01037597656
507.165252685547	908.277099609375	1218.9189453125	1266.86010742188
501.865142822266	874.635986328125	1178.63293457031	1237.60021972656
508.951507568359	958.608764648438	1236.42321777344	1230.49731445312
499.880676269531	867.942443847656	1278.39831542969	1266.16137695312
512.6640625	919.955383300781	1267.74877929688	1234.65661621094
500.936584472656	787.458801269531	1294.82434082031	1258.86413574219
513.829406738281	926.171752929688	1317.69360351562	1261.90625
505.331268310547	907.827575683594	1354.92370605469	1276.875
512.402099609375	906.7060546875	1370.80651855469	1298.38500976562
513.6298828125	908.932739257812	1392.5166015625	1346.12731933594
514.372253417969	866.602416992188	1369.81274414062	1380.41577148438
520.047729492188	850.56005859375	1321.48767089844	1324.70068359375
519.073791503906	891.108825683594	1362.87036132812	1349.74206542969
524.946716308594	867.106018066406	1334.08776855469	1318.73901367188
528.367431640625	872.732299804688	1351.75207519531	1333.28967285156
522.346252441406	877.388977050781	1365.99255371094	1320.73303222656
534.030578613281	882.596069335938	1367.83117675781	1323.9638671875
524.476867675781	894.00146484375	1393.36840820312	1359.42517089844
526.851806640625	900.913330078125	1395.44543457031	1409.61437988281
536.642272949219	893.900756835938	1423.54028320312	1412.82666015625
533.537048339844	902.817138671875	1381.38757324219	1423.27893066406
550.552978515625	903.601196289062	1391.52075195312	1430.21350097656
543.649475097656	891.2109375	1380.00390625	1467.23120117188
545.501647949219	882.014770507812	1368.46044921875	1457.99633789062
547.33056640625	895.207153320312	1405.251953125	1503.93371582031
556.049438476562	952.980529785156	1396.53833007812	1472.36181640625
546.384521484375	902.519592285156	1415.75354003906	1472.14270019531
544.144653320312	898.855590820312	1399.99426269531	1454.07409667969
552.968872070312	896.879577636719	1391.38562011719	1433.61767578125
552.096923828125	886.574829101562	1398.65551757812	1434.69470214844
559.019348144531	885.110595703125	1345.84118652344	1459.57336425781
559.055114746094	902.865966796875	1386.71887207031	1453.60070800781
558.998840332031	898.411010742188	1400.18310546875	1463.00402832031
564.546569824219	866.247863769531	1364.79077148438	1455.41345214844
551.70068359375	870.013549804688	1347.26745605469	1464.54760742188
589.587646484375	924.596923828125	1366.77746582031	1466.44995117188
587.577392578125	894.839416503906	1367.16125488281	1477.16516113281
586.122741699219	871.039672851562	1370.29528808594	1466.21948242188
594.230529785156	881.565979003906	1338.517578125	1427.93493652344
589.367797851562	879.787536621094	1359.54211425781	1437.21276855469
592.705200195312	905.578552246094	1322.44982910156	1441.24731445312
603.2333984375	931.4345703125	1328.81066894531	1398.88891601562
587.363159179688	932.820678710938	1390.228515625	1415.05847167969
598.316955566406	908.295715332031	1362.42004394531	1381.19482421875
604.854431152344	898.519287109375	1353.98364257812	1363.05993652344
602.959045410156	864.816955566406	1368.5244140625	1347.83374023438
609.95703125	912.449523925781	1382.19067382812	1336.96374511719
601.021118164062	874.405090332031	1376.80871582031	1364.572265625
608.208557128906	876.652282714844	1364.8779296875	1361.18969726562
599.607604980469	906.433288574219	1349.36987304688	1347.0400390625
608.511474609375	862.290222167969	1355.57983398438	1346.60632324219
591.437255859375	861.135314941406	1336.25915527344	1374.05578613281
592.923889160156	874.114868164062	1322.25415039062	1346.14782714844
597.806518554688	902.85107421875	1306.26257324219	1338.60998535156
602.212097167969	928.573486328125	1292.37646484375	1375.81665039062
596.600036621094	875.506164550781	1285.24426269531	1375.90759277344
589.707946777344	863.802185058594	1278.82592773438	1355.65954589844
